letter,pad,page,kind,german,english,note,ruling
167,167,1,transcription-note,Herr Kriegs und Forst Raths,Herr Kriegs- und Forst-Rath,Genitive -s on the nominative title is likely a transcription or scribal slip,
167,167,1,transcription-note,die Ordonanz abgiengen,die Ordonanz abgienge,Plural verb with singular subject; likely scribal,
167,167,2,transcription-note,Erhringen,Öhringen,"The letter is headed as written at Öhringen; ""Erhringen"" is very likely a misreading of Öhringen. Carried across as written in the translation.",
168,168,1,transcription-note,Nevenis,Revenüs / Revenuen,"Kurrent R/N confusion; ""revenue"" fits ""ansehnliche"" and the context of secured dues.",
168,168,1,transcription-note,Dies über schade ich,Dies überschicke ich,"""überschicke"" (I send on) fits ""mit erster Post an Amelang""; cf. ""überschickt"" on p. 2.",
168,168,1,transcription-note,Kleur,Klewitz,H. v. Klewitz is named on p. 2 in the same matter of the Consens.,
168,168,1,transcription-note,sizigen,sitzen,Evident transcription doubling of letters.,
168,168,1,transcription-note,verkauft würcken,verkauft würden,"Passive subjunctive expected; ""würcken"" leaves the clause without an auxiliary.",
168,168,2,transcription-note,Wotte,Rotte,"""eine Rotte Bösewichter"" (a gang of villains) is idiomatic; Kurrent R/W confusion.",
168,168,2,transcription-note,haab,habsüchtig,"Paired with ""nachsüchtig""; ""habsüchtig und rachsüchtig"" (grasping and vindictive) is the likely pair.",
168,168,2,transcription-note,nachsüchtig,rachsüchtig,"n/r confusion in Kurrent; ""rachsüchtig"" = vindictive.",
168,168,2,transcription-note,Post gesezt,fest gesetzt,"""auf ewige Zeiten festgesetzt"" (secured for all time) fits; P/f confusion.",
168,168,2,transcription-note,Olesnicer,Oleśnica,Place-name adjective; retained as written.,
168,168,3,transcription-note,Winnichischen,Winnickischen,"Spelled ""Winnickischen"" earlier on the same page.",
168,168,3,transcription-note,zugegenet,zugeeignet,"""sich zueignen"" = to appropriate; fits the accusation.",
168,168,3,transcription-note,beküzt,benutzt,"""benutzt"" (used) matches ""benuzten"" on p. 4.",
168,168,3,transcription-note,attentirt,attestirt,"Cf. ""attestirt"" earlier in this page in the same construction.",
168,168,4,transcription-note,Huren,Hufen,"The same 5 holdings of land are at issue on p. 3 (""5 Huben Land""); ""Huren"" is an obvious misreading.",
168,168,4,transcription-note,beauzzen,benutzen,"Cf. ""benuzten"" in the same sentence.",
168,168,4,transcription-note,am Teufel gehen,zum Teufel gehen,Standard idiom.,
168,168,4,transcription-note,unbegräpfer,unbegränzter,"""mit unbegränzter Treue"" (with unbounded fidelity) is the standing formula; cf. ""gränzenlos"" on p. 2.",
168,168,4,transcription-note,Spizbube,Spitzbuben,"Plural required by ""sie"".",
168,168,4,transcription-note,4 Herren Land,4 Hufen Land,A land measure is required; Hufe is the unit used elsewhere in the letter.,
169,169,1,transcription-note,gehören we sie wollen,gehören wem sie wollen,"""we"" is not a German word; ""wem"" (to whom) fits the parallel with ""wie sie wollen""",
169,169,1,transcription-note,Licht entgegen sezzen,nicht entgegensezzen / Recht entgegensezzen,"L/n and L/R confusion in Kurrent; ""Licht der Despotie entgegensetzen"" is unidiomatic",
169,169,1,transcription-note,benzzen,benuzzen (benutzen),"the writer doubles z for tz elsewhere (sezzen, plazzen); ""benuzzen"" fits the sense",
169,169,3,transcription-note,das Attest des Landraths nicht für Lusficient annehmen,für sufficient annehmen,"""Lusficient"" is a transcription corruption of ""sufficient""",
169,169,3,transcription-note,Es bleiben puri renen Zinsen,Es bleiben pur reine Zinsen,"""puri renen"" appears to be a doubled/garbled ""pure reine""",
169,169,4,transcription-note,sonstigen Brenner,sonstigen Bremser / Brenner as a surname,"""Brenner"" may be a proper name paired with Amelang rather than a common noun",
169,169,4,transcription-note,Goldstücher,Goldstücker,the same person is spelled Goldstücker earlier on the page; both spellings carried across as transcribed,
170,170,1,transcription-note,Breslangeritten,"""Breslau geritten""","the letter is written at Breslau; the transcription appears to have fused the place-name and the participle, with ""-lan-"" for ""-lau """,
170,170,1,transcription-note,Er versicherten im,"""Er versicherte mir""","""im"" is likely a misreading of ""mir""; the plural verb ending is likely a slip or misreading for the singular",
170,170,2,transcription-note,ehegefahrdas nemlichen,"""ohngefähr das nemliche""","""ohngefähr"" (roughly) fits the sense and the Kurrent shapes; the plural/oblique ending on ""nemlichen"" is likely a slip",
170,170,2,transcription-note,fahrenden Poß,"""fahrenden Post""","the ß is presumably a misread final t; ""fahrende Post"" is the standard term for the wagon post",
170,170,2,transcription-note,Mämmern,"""Männern"" (men)","double-m for double-n is a standard Kurrent minim confusion; rendered in the translation as ""men"" since the sense is otherwise unrecoverable",
171,171,1,transcription-note,Bibel,Übel,"""von dem Übel am Fuße geheilt"" (healed of the affliction on his foot) is the expected idiom; Kurrent Ü/B and b/l confusions are plausible.",
171,171,1,transcription-note,Vorscherung,Versicherung,"The standing formula is ""die Versicherung zu erteilen"", to give the assurance.",
171,171,1,transcription-note,Hochzurerehrender,Hochzuehrender,Evident dittography in the transcription of the standing honorific Hochzuehrender Herr.,
171,171,1,transcription-note,nach mehr Vergnügen,noch mehr Vergnügen,"Sense requires ""noch"" (still more); nach/noch are one minim apart in Kurrent.",
171,171,2,transcription-note,HehenLohn,Hohenlohe,"The Regiment Hohenlohe is the expected referent, the Prince's own regiment; but the transcription is carried as written.",
171,171,2,transcription-note,Wennar,Weimar,The Duke of Weimar would be the expected visitor at Erfurt in 1805; not settled from the manuscript.,
171,171,2,transcription-note,breslau,Breslau,Lower-case initial in the transcription; place-name otherwise standard.,
172,172,1,transcription-note,Ewr Epl.,Ewr Excellenz,"the addressee here is a Minister/President, not the Prince; 'Epl.' is likely a misread of an abbreviation for Excellenz",
172,172,1,transcription-note,H v Vor,H v Voss,Voss is named immediately before; 'Vor' is one minim from 'Vos',
172,172,1,transcription-note,münt sich,mimt sich,'mimen' (to play a part) fits the ironic sense; m/n confusion in Kurrent,
172,172,1,transcription-note,üherer,näherer,n/ü and h/h confusion in Kurrent; 'nach näherer Prüfung' is formulaic,
172,172,1,transcription-note,Dic membration,Dismembration,evident transcription split/misreading of the same word used elsewhere on the page,
172,172,2,transcription-note,Revienne,Revenüen,'revenues' fits 'kein Mensch ist bezahlt worden'; French-derived form frequently miscopied,
172,172,2,transcription-note,querden,Querelen,"'Querelen machen' = to raise objections, fits Voss's role",
172,172,3,transcription-note,zu tiefsten Respect,In tiefstem Respect,standing closing formula elsewhere in the correspondence,
172,172,3,transcription-note,den sind alle Wünsche erreicht,denn dann sind alle Wünsche erreicht,'den' is the writer's habitual spelling of 'denn'; a 'dann' appears to have dropped out,
173,173,1,transcription-note,nicht vom Pflecke,nicht vom Flecke [kommen],Standard idiom 'nicht vom Flecke kommen'; verb apparently omitted in the manuscript.,
173,173,1,transcription-note,risquien,risquiren,Apparent slip for 'risquiren' (to risk).,
173,173,1,transcription-note,höchst Sie,Höchstdieselben,Honorific formula appears truncated.,
173,173,2,transcription-note,Fender,Feder,Kurrent n/d confusion; 'keine Feder anrühren' is idiomatic.,
173,173,2,transcription-note,außs keine,aufs Reine,'aufs Reine kommen' is the standard idiom and reverses the sense.,
173,173,2,transcription-note,Nachm.,Rachen,'den Rachen füllen' fits the invective against Blomberg.,
173,173,2,transcription-note,900 rtum,900 Rthl,'rtum' appears to be a corrupted currency abbreviation.,
173,173,2,transcription-note,diamembrations Plänen,Dismembrations-Plänen,Evident transcription slip.,
173,173,2,transcription-note,Sümnahm,Summa / Summe,Apparent corruption of the word for 'sum'.,
173,173,3,transcription-note,S. neue dörfer,5 neue Dörfer,A numeral is expected; long-s or figure confusion in Kurrent.,
173,173,3,transcription-note,das Maul schweren,das Maul schmieren,Idiom 'das Maul schmieren' (to butter up / bribe).,
173,173,3,transcription-note,Geruhen Ewr Durchlaucht mir die Contract,den Contract,Gender/case slip in the article.,
173,173,4,transcription-note,Für 2 Haben Land,Für 2 Huben Land,'Haben' for 'Huben'; Kurrent b/v confusion.,
173,173,4,transcription-note,alle Spurt genommen,alle Sporteln genommen,Parallel to 'die Sporteln' in the preceding line.,
173,173,4,transcription-note,vor hoher,von ihm / besonders,'vor hoher' does not construe; possibly 'von höherer [Hand]' or 'besonders'.,
173,173,4,transcription-note,Schend,Schenck,Same official named Schenck elsewhere on the page.,
174,174,1,transcription-note,ge blacht werde,gebracht werde / geblacht = 'gerechnet werde',context requires a verb of charging or reckoning at each act,
174,174,1,transcription-note,Paſtlos,rastlos,long-s form; 'rastlos' (tirelessly) fits the sense of unremitting labour,
174,174,1,transcription-note,Nuzzin,Nutzen,orthographic variant/misreading of 'Nutzen' (advantage),
174,174,1,transcription-note,Erzeigen mich Euer Durchlaucht daher die Gnade um schicken,Erzeigen mir Euer Durchlaucht daher die Gnade und schicken,'mich' for 'mir' and 'um' for 'und' are single-letter confusions,
174,174,1,transcription-note,Ich kan meine Güter weil ich hier seyn nicht sehen,"... weil ich hier seyn muß, nicht sehen",a modal verb appears to be missing after 'seyn',
174,174,2,transcription-note,Nuppen,Nutzen,"'Nutzen' (profit, advantage) fits 'für den Nutzen ihres Herrn wachen'",
174,174,2,transcription-note,unge-schaut,ungescheut,'ungescheut' (unabashedly) or 'unbeschaut' (unwatched); as written the word is not standard,
174,174,2,transcription-note,wegähren,weggehen / wegfahren,no such verb; a verb of departure is required,
174,174,2,transcription-note,dkg,Rthl or ducats,'dkg' is not a currency abbreviation; possibly a garbled 'Dukaten',
174,174,3,transcription-note,Grüße,Größe,'von der Größe wie diese sind' = 'of the size these are',
174,174,3,transcription-note,Torpe,Corps,'ansehnliche Corps zusammengezogen' is the standard military phrase,
174,174,3,transcription-note,Pälch,Pulks,"Russian 'polk' (regiment), the usual unit for Cossacks in Prussian reports",
174,174,3,transcription-note,Besitz Kayser,besagter Kayser,'the said Emperor' fits the reported speech,
174,174,3,transcription-note,auf den Baum-,auf den Beinen,idiom for a mobilised army,
175,175,1,transcription-note,Lasser,Casse,"Kurrent C/L confusion; 'Casse' (cash-box, funds) fits 'durch die Reise sehr erschöpft wurde' and the following offer to send the sum. Not folded into the transl",
175,175,1,transcription-note,dern,deren / Dero,'Dero Meinung' ('your opinion') is the standard chancery form and would fit the request to the addressee.,
175,175,1,transcription-note,Hochzuverehrender Herr,Hochzuehrender Herr,Possibly the standard 'Hochzuehrender Herr' of the termbase; rendered here as written ('Most Highly Revered').,
175,175,1,transcription-note,Reiße,Reise,Orthographic variant for 'journey'; translated as journey.,
176,176,1,transcription-note,p Ehtafette,p Estaffette,the standing term in this correspondence is Estaffette (express courier); »Ehtafette« is not a German word,
176,176,1,transcription-note,nach 10 Rthl,nach 10 Uhr,a time of death is required; »Rthl« may be a misexpansion of »Uhr«,
176,176,1,transcription-note,Hochzurerehrendes Herr,Hochzuehrender Herr,standing form of address; the transcribed form is doubled and mis-inflected,
176,176,2,transcription-note,Fraues,frommes,»sein frommes und rühmliches Leben« (his pious and praiseworthy life) is the expected formula,
176,176,2,transcription-note,rähmliches,rühmliches,vowel confusion; »rühmlich« = praiseworthy,
176,176,2,transcription-note,Par tage Traktat,Partage-Traktat,partition treaty (French partage); the word is split across a line in the manuscript,
176,176,2,transcription-note,schon nen Lande,schönen Lande,line-break split of »schönen«,
176,176,3,transcription-note,Jugel Eingische,Ingelfingische,corrupted split of the same name written correctly earlier in the letter,
176,176,3,transcription-note,gegen rischen,gegnerischen,line-break split and syncope of »gegnerischen« (opposing),
176,176,3,transcription-note,unterlassen,überlassen,to leave/entrust the affairs to Triebenfeld's discernment; single-letter confusion reversing the sense,
