letter,pad,page,kind,german,english,note,ruling
186,186,1,emendation-uncertain,auf eine Seyen,auf eine Suppe / auf einen Thee,an invitation to a meal would fit the context; the reading cannot be settled,
187,187,1,glossary-mismatch,Vollmacht,power of attorney,termbase rendering not found in the English,
187,187,2,marker-check,2 in German,1 in English,a mark of doubt in the German is missing from the English - a hole may have been smoothed over,
187,187,2,marker-check,,1 present,model reported 2 markers but emitted 1,
187,187,2,emendation-uncertain,diesen Gmür,diesen Gauner / this Oppenheimer,'Gmür' appears nowhere else in the correspondence and may be a misread epithet,
187,187,2,emendation-degrades,die das eo ipso vernichtet wird,die dadurch eo ipso vernichtet wird,restores agreement: 'which is thereby annulled eo ipso',
187,187,3,number-check,18,,numeral in the German does not appear in the English,
187,187,3,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
187,187,3,emendation-degrades,ex nexu gesagt wären,ex nexu losgesagt wären,restores the legal formula: released from the obligation,
188,188,1,marker-check,,1 present,model reported 2 markers but emitted 1,
188,188,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
188,188,2,emendation-uncertain,nach Türth,possibly a place-name misreading (Fürth?),Türth is otherwise unattested in this correspondence,
188,188,2,emendation-uncertain,Eichaust,possibly Eichhorst / Eichholtz,name shape suggests a compound in -horst/-holtz,
189,189,1,emendation-uncertain,Kreinig,Kreinig / Kreisig?,Personal name possibly corrupt in the Kurrent; -nig / -sig confusion is common.,
189,189,3,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
190,190,2,emendation-degrades,den p Glenck undlich zum schweigen zu bringen,endlich,"'undlich' is likely a slip for 'endlich' (at last); 'p' is the usual abbreviation for 'praedictus/pp.', i.e. 'the aforesaid'",
190,190,3,unmarked-in-german,1 marked,4 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
190,190,3,marker-check,,4 present,model reported 3 markers but emitted 4,
191,191,1,unmarked-in-german,1 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,1,marker-check,,3 present,model reported 2 markers but emitted 3,
191,191,1,emendation-uncertain,für die grauf,für die Grafen / für das Jahr,word is corrupt; unresolved,
191,191,2,unmarked-in-german,0 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,3,unmarked-in-german,1 marked,6 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,3,marker-check,,6 present,model reported 4 markers but emitted 6,
191,191,4,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,4,glossary-mismatch,Dismembration,dismemberment,termbase rendering not found in the English,
191,191,5,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,6,unmarked-in-german,0 marked,7 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,6,marker-check,,7 present,model reported 6 markers but emitted 7,
191,191,6,emendation-uncertain,Schanden / Schend,Schencken / Schenck,the Justitiarius Schenck named on pp. 7 and 11,
191,191,7,unmarked-in-german,0 marked,7 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,7,marker-check,,7 present,model reported 6 markers but emitted 7,
191,191,8,name-check,Banden,,name in the German is absent from the English,
191,191,8,name-check,Erreichung,,name in the German is absent from the English,
191,191,8,name-check,,Mark,name reported in the English is not in the German,
191,191,8,unmarked-in-german,0 marked,3 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,10,unmarked-in-german,0 marked,5 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
191,191,10,emendation-uncertain,Bessinn,Bessin / Bessinn (a party to the suit),may be a name; left as transcribed,
191,191,11,glossary-mismatch,gehorsamster Diener,most obedient servant,termbase rendering not found in the English,
192,192,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
192,192,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
192,192,3,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
193,193,1,name-check,Garczynski,,name in the German is absent from the English,
193,193,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
193,193,1,emendation-degrades,Prefect Garczynski,Prefect Garczyński,Polish orthography; carried as transcribed.,
193,193,1,emendation-uncertain,Sarzechscha,Sarzecki (?),Polish surname likely garbled in Kurrent; not settled.,
193,193,1,emendation-uncertain,Dabsha,Dąbska (?),"Feminine article ""die"" suggests a Polish noblewoman's name; not settled.",
193,193,2,emendation-uncertain,Heckern,"Heckern (person) or ""Heckern"" = Hecker's heirs",Cannot be settled whether a surname or common noun.,
193,193,2,emendation-degrades,Kontop,Kontopp,Place-name spelling varies in the corpus; carried as transcribed.,
194,194,1,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
194,194,1,emendation-degrades,Schlawen schitz,Schlawentschitz (Sławięcice),a Hohenlohe Upper Silesian holding; but name left as transcribed per house rule,
194,194,2,emendation-degrades,Honrichsen / Honrichs,one consistent form,the same official is spelled two ways within four lines; both retained as transcribed,
195,195,1,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
195,195,1,emendation-uncertain,Gr Steine,Gut Steine / Gr[af] Stein,"'Gr' elsewhere abbreviates Graf, but the predicate 'das gehört dem jüngern Strachwitz' suggests an estate, not a person.",
195,195,2,emendation-uncertain,Ge Schneidniz,G[ra]f Schweidnitz / Schneidnitz,Possibly a corrupted name; Schweidnitz is a Silesian place-name that could stand behind it.,
195,195,2,emendation-uncertain,mein Whode,possibly a surname such as 'Wrede' or 'Rhode','Whode' is not attested; likely a corrupted proper noun.,
195,195,2,emendation-uncertain,der seel. Koloma,possibly 'Kalckreuth' or another surname,'Koloma' is unusual in this circle; likely corrupted.,
196,196,1,number-check,20,,numeral in the German does not appear in the English,
196,196,1,glossary-mismatch,Durchlaucht,Serene Highness,termbase rendering not found in the English,
196,196,2,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
196,196,2,emendation-uncertain,Sterch,Sterk / Storch (?),A short surname of the kind most vulnerable to Kurrent misreading; left as transcribed.,
196,196,3,unmarked-in-german,0 marked,2 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
196,196,3,emendation-uncertain,Respects mole,Respectsvoll / In tiefster Respect,"Position immediately before ""ersterbe ich"" indicates a reverence formula.",
196,196,3,emendation-uncertain,Leus Prefect,Unter-Prefect / Kreis-Prefect,"Zychlinski is elsewhere an official of the Duchy of Warsaw; ""Leus"" is likely a corrupt title element.",
197,197,1,name-check,,v Triebenfeld,name reported in the English is not in the German,
197,197,1,marker-check,1 in German,0 in English,a mark of doubt in the German is missing from the English - a hole may have been smoothed over,
197,197,1,marker-check,,0 present,model reported 1 markers but emitted 0,
197,197,1,emendation-uncertain,der beiden General Köckritz,der Herr General Köckritz / daß der General Köckritz,A single-word slip would give a grammatical subject for the following verbs.,
197,197,1,emendation-uncertain,Gl Etats Sachen,Gen[eral] Etats Sachen / General-Etats-Räthen,Possibly the General-Etats office; the reading cannot be settled.,
197,197,1,emendation-degrades,Olla bock,Ollaboch,The letter's place of writing is given as Ollaboch; 'Olla bock' may be the same place divided in transcription. Not normalised in the translation.,
197,197,2,name-check,,Goldstücher,name reported in the English is not in the German,
197,197,3,unmarked-in-german,0 marked,1 marked,the translator marked doubt where the German marks none - candidate silent transcription corruption,
197,197,3,emendation-uncertain,Tismar,Thismar / Tiedemann,"Proper noun of uncertain reading; flagged only, not altered.",
198,198,1,glossary-mismatch,Podprefect,sub-prefect,termbase rendering not found in the English,
198,198,2,marker-check,,1 present,model reported 3 markers but emitted 1,
198,198,2,emendation-uncertain,Guhl Rath Sanen[?],Geh. Rath Sanen / Geheimer Rath,"""Guhl Rath"" is likely a misreading of ""Geh. Rath"" (Geheimer Rath, Privy Councillor); the surname remains uncertain in the transcription itself",
198,198,2,emendation-degrades,Kösteritz ... Köckritz ... Köckritz,Köckritz throughout,Kösteritz and Köckritz may be one and the same person (the Adjutant-General v. Köckritz); both spellings retained as transcribed,
198,198,3,marker-check,3 in German,1 in English,a mark of doubt in the German is missing from the English - a hole may have been smoothed over,
198,198,3,marker-check,,1 present,model reported 4 markers but emitted 1,
198,198,3,emendation-degrades,Nüchel,Rüchel,General Ernst von Rüchel is a plausible contemporary figure; N/R confusion is common in Kurrent. Not folded into the translation.,
