letter,pad,page,kind,german,english,note,ruling
198,198,2,flagged,Dein Herr hat viel ein Grund ehrlich Freude und Neider,Your master has many an honest joy and much envy,"alt: ""Freude"" may be a slip for ""Freunde"" (friends): ""your master | Freude/Freunde",
198,198,2,flagged,habe auch eins einhänig wollen,also wished to have something in hand [uncertain],"alt: ""einhänig"" may be for ""einhändigen"" (to hand over): ""a certa | corrupt",
198,198,3,unparseable,An der sogenannten Wind Butscherey muß doch also wohl nicht so was wahres,,"no finite verb (""sein"" omitted); the negation cannot be securely placed",
198,198,3,unparseable,ich glaube man der genügt würde und auf den rechten Plaz gestelt würckte,,"""man der genügt würde"" has no construable subject; conjunction ""wenn"" absent",
198,198,3,unparseable,nur Dohna [Dąmbska?] hat es bisher verhindert,,the transcription offers two alternative readings of the name side by side; both carried across,
198,198,3,flagged,ich glaube man der genügt würde und auf den rechten Plaz gestelt würckte,"I believe that if the man were satisfied and set in the right place, he would fe","alt: ""man der genügt würde"" may be for ""wenn der Mann vergnügt wü | text corrupt",
198,198,3,flagged,An der sogenannten Wind Butscherey muß doch also wohl nicht so was wahres,In the so-called wind-butchery there must after all be not so much truth,"alt: ""muß doch also wohl [nicht] etwas Wahres sein"" — with or wit | verb missing; ""nicht"" placement ambiguous",
198,198,3,flagged,Windsund,wind-hound,"alt: possibly ""Windhund"" (greyhound, i.e. a braggart), possibly "" | not a standard word",
198,198,3,flagged,die B gegen sich gereizt,provoked the B. against himself,"alt: abbreviation ""B"" unexpanded — could be Behörde, Bank, Berlin | carried across as written",
198,198,3,flagged,dem Hardenberg ist deßen Todt Fried,to Hardenberg his death is peace,"alt: ""Fried"" may be ""Friede"" (peace), or a slip for ""lieb"" / for  | abbreviated form",
198,198,3,flagged,höllische Steigriemen paßiren,pass through hellish stirrup-leathers,"alt: possibly an idiom for running the gauntlet; ""Steigriemen"" ma | literal rendering retained",
198,198,3,watchlist-spotcheck, nach Kontop d 12ten gehn ich noch Streiten und von da nach Pohl,,"random sample on ""noch"" - not a suspected error, a probe on under-flagging",
199,199,1,unparseable,Meines erhobenen Durchlauchten Gönners Intresse heißt auf jezt noch den Schluß v,,"Syntax broken at several points: ""von mich zu weisen"" (wrong case, and ""weisen"" without clear object relation), ""was ich",
199,199,1,unparseable,Nach diesen Brück der König mit K2 nun ganz gewis,,"No finite verb; ""Brück"" is not a word that fits (possibly a garbled ""kommt"" phrase or a proper noun). Rendered word-for-",
199,199,1,unparseable,den ich bitte so oben dem T daß er zum Abschieds Schmause absolut Hard: mit zur ,,"""so oben dem T"" does not parse; possibly a corruption of ""soeben den T"" or ""so eben dem T"".",
199,199,1,unparseable,auch noch ein paar tausend d. Zeit Reste von meinen Unter thanen zu erhalten,,"""d. Zeit Reste"" is unclear: ""d."" may be an abbreviation (dieser? der?) or the Pfennig abbreviation; ""Zeit Reste"" as a co",
199,199,1,unparseable,der schönsten jezt lebenden Fürsten Emilie auf dem Bütern Erlauchten Erbgroßen A,,"String of appositions without clear syntax; ""auf dem Bütern"" and ""Erbgroßen"" are both doubtful, and it is unclear whethe",
199,199,1,flagged,Nacht ein hier liegendes Billet des H v M,According to a note of Herr v. M lying here,"alt: ""At night a note of Herr v. M lying here"" — reading ""Nacht""  | ""Nacht"" as written is the noun ""night""; the syntax (""ein hier liegendes Billet"", accusative)",
199,199,1,flagged,der wieder nach Zagorowe jagen,ride off again to Zagorowe,"alt: ""there again ride to Zagorowe"" reading ""der"" as ""da""; or ""th | als/da and der/da confusions are one minim apart in Kurrent.",
199,199,1,flagged,was ich im Schweunen aus Pohlen vorfinden werde,whatever I shall find in [Schweunen] from Poland,"alt: ""what I shall find on hurrying [im Schwunge / in Schwung] ou | ""Schweunen"" may be a place-name or a garbling of ""Schwunge""/""Schwung"" (in haste, at speed); ",
199,199,1,flagged,und er starbe in tiefster Hochachtung,and he died in deepest esteem,"alt: ""and I remain, until death, in deepest esteem"" (reading the  | ""er starbe"" is almost certainly the formula ""ersterbe"" split in two, but as transcribed it r",
199,199,1,flagged,meine Mühle im Schweinere,my mill in [Schweinere],"alt: ""my mill at Schweinern / Schweinitz"" — a place-name | ""Schweinere"" is not a recognised form; it may be a locality or a garbled word.",
199,199,1,watchlist-spotcheck,eißt auf jezt noch den Schluß von mich zu weisen und Höchst Ihn,,"random sample on ""von"" - not a suspected error, a probe on under-flagging",
200,200,1,unparseable,mit die Hauses häuer,,"Case and word division both wrong; ""Hauses häuer"" is not a recoverable compound (possibly ""Hausehäuer"", ""Hasenhäute"", or",
200,200,1,unparseable,den West berichtigen zu laßen,,"""West"" as an object of ""berichtigen"" (to settle/rectify) makes no sense; likely a corrupted noun (Wechsel? Rest?).",
200,200,1,unparseable,"Er hat so fort declarirt mit Stössel, wo was zu thun haben zu wollen.",,"""wo was"" for ""nichts"" or ""gar nichts""; the negation is missing, so the sentence as written says the opposite of what the",
200,200,1,unparseable,das Weigel zu geben wird,,"""zu geben"" for ""zugeben"" is plausible, but the construction with ""wird"" is defective.",
200,200,1,flagged,ſo aber treffen die Vögel nun erſt den Sontag ein wo k ſchon abgesreißet sein wi,"as it is, however, the birds will now arrive only on Sunday, when he will alread","alt: …when it (the letter/matter) will already have set out | The subject is the stray letter ""k"" (probably an abbreviation for a person or for ""er""); the refer",
200,200,1,flagged,umfangehr als Sie einige Hoffnung hätten,all the sooner as you had some hope,"alt: ""um so eher als"" = the more so since; alternatively ""um fäng | ""umfangehr"" is not a word; read here as ""um so eher"".",
200,200,1,flagged,als daß Ewer durchlaucht bemüht sein würden,than that Your Serene Highness would take pains,"alt: ""da"" (since) rather than ""als"" (than) — but here the compara | als/da watch-list; comparative reading is strongly supported.",
200,200,1,flagged,der hat ihm ſondern müßen,who has had to [uncertain: ſondern] him,"alt: possibly ""der hat ihn sondiren müssen"" (had to sound him out | The verb does not parse with the dative; sense unrecoverable.",
200,200,2,unparseable,im Grunde wären alle Ihre Güter fide. Cörruch,,"""fide."" is presumably an abbreviation (fideicommissarisch), but ""Cörruch"" does not parse as a word or a recognisable pla",
200,200,2,unparseable,was ich erfahre sende ich sie Exproche,,"""Exproche"" is not a word (Estaffette? per Expresse?); the case of ""sie"" is also wrong.",
200,200,2,flagged,"daß Stössel der jezt pauren ist sich gut behandeln laßen, würde","that Stössel, who is now hard pressed, would let himself be handled well","alt: ""pauren"" may be ""bauren"" (a peasant / boorish) or ""paurn"" fo | ""pauren"" is not a standard form; the sense of the clause turns on it.",
200,200,2,flagged,daß er bey seiner große Bekanntschaft leicht die Güter wieder gewesen könne,that with his wide acquaintance he could easily [uncertain: gewesen] the estates,"alt: possibly ""wieder verkaufen könne"" (sell again) or ""wieder lo | ""gewesen"" cannot govern an accusative; the verb is corrupt and the direction of the transact",
200,200,2,flagged,arrest auf deinen Theil der Revenuen gelegt werden,an arrest could only be laid upon your [uncertain: deinen] share of the revenues,"alt: ""den Theil"" = upon the (that) part of the revenues | ""deinen"" (thy) is impossible in a letter using Durchlaucht throughout; a single-letter confusion for """,
200,200,2,flagged,die Pohl allen gewährten für ihm eine Aussicht,the Polish [text lost] afforded him a prospect,"alt: ""die Pohlnischen allein gewährten ihm eine Aussicht"" = the P | ""allen"" for ""allein"" and the missing noun after ""Pohl"" leave the subject unfixed.",
200,200,2,flagged,mit den Tismarschen am 22 ten,with the Tismarsch matters on the 22nd,"alt: ""mit den Tismarschen"" could name persons (the Tismarsch fami | Corrupted proper noun of uncertain reference; possibly for ""Tiszmarschen"" or a place.",
200,200,2,flagged,der Königl. sehen wird,will see the Royal person,"alt: ""den König sehen wird"" = will see the King | Abbreviated and mis-inflected; sense is clear but the form is not.",
200,200,1,watchlist-spotcheck,gen und den gehe ich sogleich nach Jogorowo um bis zum 7ten zurü,,"random sample on ""nach"" - not a suspected error, a probe on under-flagging",
201,201,1,unparseable,Wann Weigel und Stössel befriediget sind. Grotowski Lichnowski Zerboni und ander,,"""hingehöhren"" (belong/are assigned to?) governs no clear construction after the intervening full stop, and ""150000 Rolle",
201,201,1,unparseable,und krönte Der Himmel ein zweites Werck,,"Ambiguous mood: may be a past indicative (""and Heaven crowned a second work"") or a conditional/subjunctive (""and should ",
201,201,1,unparseable,ich will ihm nach den gelingen auf meinen Linien im Stillen dafür danken,,"""auf meinen Linien"" yields no sense here; possibly a misreading (Knien?). Not repaired.",
201,201,1,flagged,es mögen die Knobelsdorff oder Pommahischen sein,be they the Knobelsdorff or the Pommahisch ones,"alt: whether they be the Knobelsdorff or the Pommahisch [estates] | ""Pommahischen"" is an adjectival form of an unattested place/family name; the referent cannot",
201,201,1,flagged,Ich werde mit glühenden Eyster bemüht sein,I shall exert myself with glowing [uncertain: zeal],"alt: with glowing Eyster (a name or object?) | ""Eyster"" is not a German word; most plausibly ""Eifer"" (zeal), but it could be a proper noun, so the doubt is mark",
201,201,1,flagged,und viel nicht bringe ich Ihnen schneller als Sie es denken,and I shall not bring you much [text unclear] sooner than you think,"alt: ""und vielleicht bringe ich Ihnen schneller als Sie es denken | As transcribed the clause has a stray negation and no coherent syntax; the alternative readi",
201,201,1,flagged,den können Sie nicht nur noch in Zirkel Ihrer Kinder froh Ihre Tage genießen,for then you may not only still enjoy your days gladly in the circle of your chi,"alt: ""den"" read as ""denn"" (for/because) rather than ""dann"" (then) | den/denn/dann are one minim apart in Kurrent; also noch/nach in ""noch in Zirkel"".",
201,201,1,flagged,tausend krumme Lorenze mit hundert tausende Lequenz,a thousand crooked Lorenzes with a hundred thousand [uncertain: Lequenz],"alt: ""krumme Bücklinge ... mit hundert tausend Reverenzen"" – a th | Both ""Lorenze"" and ""Lequenz"" are doubtful; the passage is plainly idiomatic but the transcri",
201,201,1,watchlist-spotcheck,"so bekomme ich baar 160000 ₰, da nur 40000 ℔ auf die Güter int",,"random sample on ""da"" - not a suspected error, a probe on under-flagging",
202,202,1,unparseable,ich soll ihm nur bald von allen Anfalt sezzen um das Dings schnell betreiben,,"""von allen Anfalt sezzen"" is not German; ""Anfalt"" is not a word (possibly Anstalt), and ""um das Dings schnell betreiben""",
202,202,1,unparseable,und mein Bemühen freyung,,"""freyung"" has no governing verb and no clear sense here; the clause breaks off.",
202,202,1,unparseable,ich habe sie viele Jahre handeln,,"Missing infinitive-governing verb (expected ""handeln sehen""); rendered on the assumption of an omitted ""sehen"", which is",
202,202,1,unparseable,Inzwischen werde ich man sie es erlauben jezt ofte hier bey Ihm sey,,"""werde ich man sie es erlauben"" is ungrammatical (probably ""wenn sie es erlauben""); ""sey"" for ""seyn"". Sense given tentat",
202,202,1,unparseable,so ruhig und vergnügt als noch diesen Tauwerd gethan wird,,"""Tauwerd"" is not a word and the clause does not construe.",
202,202,1,unparseable,"den geht es gleich nach kohlen, und das er sich zu verkauffen",,"""nach kohlen"" may be a place name or corruption; the final clause ""und das er sich zu verkauffen"" is grammatically incom",
202,202,1,flagged,welche der Fürst hier einhandelt,which the Prince is here acquiring by exchange,alt: which the Prince is here bargaining for / buying up | Lexical ambiguity with substantive consequences for the transaction described.,
202,202,1,flagged,von Schwammern,from Schwammern,alt: from Schweinern (the place of writing given in the heading) | Proper noun reliability.,
202,202,1,flagged,d 20ten Aug 10,The 20th Aug. 10,alt: possibly 30 Aug. (the heading dates the letter 1810-08-30) | Numerals are never re-derived.,
